Price at Date,Price in EUR
2023/06/08,99
2023/06/09,97
2023/06/10,97
2023/06/11,99
2023/06/12,99
2023/06/13,75
2023/06/14,75
2023/06/15,76
2023/06/16,84
2023/06/17,82
2023/06/18,82
2023/06/19,81
2023/06/20,81
2023/06/21,72
2023/06/22,72
2023/06/23,72
2023/06/24,72
2023/06/25,60
2023/06/26,60
2023/06/27,62
2023/06/28,73
2023/06/29,72
2023/06/30,72
2023/07/01,71
2023/07/02,70
2023/07/03,60
2023/07/04,32
2023/07/05,48
2023/07/06,52
2023/07/07,53
2023/07/08,75
2023/07/09,76
2023/07/10,76
2023/07/11,66
2023/07/12,50
2023/07/13,43
2023/07/14,58
2023/07/15,76
2023/07/16,99
2023/07/17,91
2023/07/18,103
2023/07/19,102
2023/07/20,80
2023/07/21,80
2023/07/22,80
2023/07/23,79
2023/07/24,80
2023/07/25,68
2023/07/26,68
2023/07/27,75
2023/07/28,75
2023/07/29,85
2023/07/30,80
2023/07/31,89
2023/08/01,89
2023/08/02,86
2023/08/03,96
2023/08/04,96
2023/08/05,108
2023/08/06,91
2023/08/07,94
2023/08/08,91
2023/08/09,94
2023/08/10,93
2023/08/11,93
