Price at Date,Price in EUR
2023/06/08,54
2023/06/09,39
2023/06/10,44
2023/06/11,49
2023/06/12,49
2023/06/13,49
2023/06/14,79
2023/06/15,79
2023/06/16,79
2023/06/17,79
2023/06/18,79
2023/06/19,79
2023/06/20,79
2023/06/21,99
2023/06/22,99
2023/06/23,99
2023/06/24,99
2023/06/25,99
2023/06/26,99
2023/06/27,129
2023/06/28,129
2023/06/29,129
2023/06/30,139
2023/07/01,144
2023/07/02,144
2023/07/03,144
2023/07/04,144
2023/07/05,129
2023/07/06,129
2023/07/07,109
2023/07/08,119
2023/07/09,109
2023/07/10,119
2023/07/11,109
2023/07/12,119
2023/07/13,119
2023/07/14,159
2023/07/15,159
2023/07/16,152
2023/07/17,97
2023/07/18,97
2023/07/19,60
2023/07/20,59
2023/07/21,59
2023/07/22,59
2023/07/23,96
2023/07/24,96
2023/07/25,99
2023/07/26,99
2023/07/27,114
2023/07/28,114
2023/07/29,115
2023/07/30,100
2023/07/31,100
2023/08/01,100
2023/08/02,109
2023/08/03,115
2023/08/04,129
2023/08/05,119
2023/08/06,119
2023/08/07,99
