Price at Date,Price in EUR
2023/06/08,19
2023/06/09,19
2023/06/10,19
2023/06/11,19
2023/06/12,19
2023/06/13,14
2023/06/14,14
2023/06/15,14
2023/06/16,14
2023/06/17,14
2023/06/18,14
2023/06/19,14
2023/06/20,14
2023/06/21,14
2023/06/22,14
2023/06/23,14
2023/06/24,14
2023/06/25,14
2023/06/26,14
2023/06/27,14
2023/06/28,14
2023/06/29,14
2023/06/30,14
2023/07/01,14
2023/07/02,14
2023/07/03,14
2023/07/04,14
2023/07/05,14
2023/07/06,14
2023/07/07,14
2023/07/08,14
2023/07/09,14
2023/07/10,14
2023/07/11,14
2023/07/12,14
2023/07/13,14
2023/07/14,14
2023/07/15,14
2023/07/16,14
2023/07/17,14
2023/07/18,14
2023/07/19,14
2023/07/20,14
2023/07/21,14
2023/07/22,14
2023/07/23,14
2023/07/24,14
2023/07/25,14
2023/07/26,14
2023/07/27,19
2023/07/28,19
2023/07/29,19
2023/07/30,19
2023/07/31,19
2023/08/01,19
2023/08/02,19
2023/08/03,19
2023/08/04,19
2023/08/05,17
2023/08/06,17
2023/08/07,18
2023/08/08,24
2023/08/09,20
2023/08/10,20
2023/08/11,20
