Price at Date,Price in EUR
2023/06/08,37
2023/06/09,41
2023/06/10,41
2023/06/11,41
2023/06/12,41
2023/06/13,41
2023/06/14,41
2023/06/15,41
2023/06/16,37
2023/06/17,37
2023/06/18,37
2023/06/19,37
2023/06/20,37
2023/06/21,31
2023/06/22,37
2023/06/23,37
2023/06/24,37
2023/06/25,36
2023/06/26,36
2023/06/27,31
2023/06/28,37
2023/06/29,37
2023/06/30,37
2023/07/01,37
2023/07/02,37
2023/07/03,29
2023/07/04,29
2023/07/05,26
2023/07/06,37
2023/07/07,37
2023/07/08,43
2023/07/09,43
2023/07/10,40
2023/07/11,40
2023/07/12,47
2023/07/13,47
2023/07/14,43
2023/07/15,43
2023/07/16,43
2023/07/17,43
2023/07/18,43
2023/07/19,43
2023/07/20,43
2023/07/21,37
2023/07/22,43
2023/07/23,43
2023/07/24,43
2023/07/25,43
2023/07/26,43
2023/07/27,37
2023/07/28,43
2023/07/29,43
2023/07/30,43
2023/07/31,37
2023/08/01,37
2023/08/02,31
2023/08/03,31
2023/08/04,31
2023/08/05,32
2023/08/06,33
2023/08/07,33
2023/08/08,34
2023/08/09,37
2023/08/10,39
2023/08/11,46
