Price at Date,Price in EUR
2023/06/08,33
2023/06/09,33
2023/06/10,35
2023/06/11,33
2023/06/12,30
2023/06/13,30
2023/06/14,31
2023/06/15,27
2023/06/16,27
2023/06/17,27
2023/06/18,27
2023/06/19,27
2023/06/20,26
2023/06/21,28
2023/06/22,26
2023/06/23,26
2023/06/24,26
2023/06/25,26
2023/06/26,26
2023/06/27,26
2023/06/28,26
2023/06/29,26
2023/06/30,26
2023/07/01,26
2023/07/02,26
2023/07/03,26
2023/07/04,28
2023/07/05,28
2023/07/06,28
2023/07/07,28
2023/07/08,26
2023/07/09,26
2023/07/10,26
2023/07/11,34
2023/07/12,35
2023/07/13,31
2023/07/14,35
2023/07/15,42
2023/07/16,42
2023/07/17,41
2023/07/18,42
2023/07/19,41
2023/07/20,46
2023/07/21,41
2023/07/22,40
2023/07/23,44
2023/07/24,35
2023/07/25,26
2023/07/26,26
2023/07/27,26
2023/07/28,29
2023/07/29,26
2023/07/30,26
2023/07/31,26
2023/08/01,35
2023/08/02,40
2023/08/03,47
2023/08/04,64
2023/08/05,84
2023/08/06,84
2023/08/07,96
