Price at Date,Price in EUR
2023/06/08,65
2023/06/09,65
2023/06/10,66
2023/06/11,65
2023/06/12,65
2023/06/13,54
2023/06/14,54
2023/06/15,54
2023/06/16,49
2023/06/17,49
2023/06/18,50
2023/06/19,49
2023/06/20,40
2023/06/21,41
2023/06/22,40
2023/06/23,41
2023/06/24,41
2023/06/25,40
2023/06/26,45
2023/06/27,34
2023/06/28,34
2023/06/29,34
2023/06/30,34
2023/07/01,41
2023/07/02,34
2023/07/03,34
2023/07/04,28
2023/07/05,28
2023/07/06,41
2023/07/07,45
2023/07/08,49
2023/07/09,49
2023/07/10,49
2023/07/11,49
2023/07/12,49
2023/07/13,49
2023/07/14,49
2023/07/15,54
2023/07/16,55
2023/07/17,54
2023/07/18,65
2023/07/19,65
2023/07/20,65
2023/07/21,54
2023/07/22,60
2023/07/23,60
2023/07/24,60
2023/07/25,60
2023/07/26,60
2023/07/27,69
2023/07/28,80
2023/07/29,69
2023/07/30,69
2023/07/31,69
2023/08/01,80
2023/08/02,80
2023/08/03,80
2023/08/04,80
2023/08/05,80
2023/08/06,89
2023/08/07,80
2023/08/08,65
2023/08/09,65
2023/08/10,80
2023/08/11,80
