Price at Date,Price in EUR
2023/06/08,34
2023/06/09,34
2023/06/10,27
2023/06/11,27
2023/06/12,27
2023/06/13,29
2023/06/14,34
2023/06/15,34
2023/06/16,34
2023/06/17,24
2023/06/18,24
2023/06/19,24
2023/06/20,27
2023/06/21,27
2023/06/22,29
2023/06/23,34
2023/06/24,24
2023/06/25,27
2023/06/26,29
2023/06/27,32
2023/06/28,34
2023/06/29,34
2023/06/30,39
2023/07/01,41
2023/07/02,41
2023/07/03,35
2023/07/04,31
2023/07/05,29
2023/07/06,28
2023/07/07,35
2023/07/08,40
2023/07/09,44
2023/07/10,44
2023/07/11,55
2023/07/12,41
2023/07/13,41
2023/07/14,41
2023/07/15,36
2023/07/16,52
2023/07/17,46
2023/07/18,44
2023/07/19,44
2023/07/20,44
2023/07/21,44
2023/07/22,44
2023/07/23,52
2023/07/24,60
2023/07/25,62
2023/07/26,54
2023/07/27,54
2023/07/28,60
2023/07/29,60
2023/07/30,60
2023/07/31,60
2023/08/01,60
2023/08/02,49
2023/08/03,46
2023/08/04,46
2023/08/05,46
2023/08/06,46
2023/08/07,47
2023/08/08,54
2023/08/09,64
2023/08/10,64
2023/08/11,64
