Price at Date,Price in EUR
2023/06/08,23
2023/06/09,23
2023/06/10,21
2023/06/11,21
2023/06/12,20
2023/06/13,23
2023/06/14,20
2023/06/15,20
2023/06/16,20
2023/06/17,20
2023/06/18,20
2023/06/19,20
2023/06/20,20
2023/06/21,20
2023/06/22,20
2023/06/23,20
2023/06/24,20
2023/06/25,22
2023/06/26,25
2023/06/27,27
2023/06/28,27
2023/06/29,27
2023/06/30,27
2023/07/01,25
2023/07/02,25
2023/07/03,24
2023/07/04,21
2023/07/05,21
2023/07/06,22
2023/07/07,25
2023/07/08,22
2023/07/09,22
2023/07/10,27
2023/07/11,27
2023/07/12,27
2023/07/13,27
2023/07/14,27
2023/07/15,27
2023/07/16,27
2023/07/17,27
2023/07/18,22
2023/07/19,23
2023/07/20,22
2023/07/21,22
2023/07/22,22
2023/07/23,22
2023/07/24,23
2023/07/25,23
2023/07/26,23
2023/07/27,22
2023/07/28,21
2023/07/29,21
2023/07/30,22
2023/07/31,28
2023/08/01,31
2023/08/02,30
2023/08/03,30
2023/08/04,34
2023/08/05,39
2023/08/06,39
2023/08/07,39
2023/08/08,35
2023/08/09,28
2023/08/10,28
2023/08/11,24
