Price at Date,Price in EUR
2023/06/08,52
2023/06/09,52
2023/06/10,52
2023/06/11,52
2023/06/12,52
2023/06/13,52
2023/06/14,52
2023/06/15,52
2023/06/16,52
2023/06/17,52
2023/06/18,52
2023/06/19,52
2023/06/20,52
2023/06/21,52
2023/06/22,52
2023/06/23,52
2023/06/24,52
2023/06/25,52
2023/06/26,52
2023/06/27,52
2023/06/28,52
2023/06/29,52
2023/06/30,52
2023/07/01,52
2023/07/02,52
2023/07/03,52
2023/07/04,56
2023/07/05,56
2023/07/06,56
2023/07/07,56
2023/07/08,56
2023/07/09,56
2023/07/10,56
2023/07/11,56
2023/07/12,56
2023/07/13,56
2023/07/14,56
2023/07/15,56
2023/07/16,56
2023/07/17,56
2023/07/18,56
2023/07/19,56
2023/07/20,56
2023/07/21,56
2023/07/22,56
2023/07/23,56
2023/07/24,56
2023/07/25,56
2023/07/26,56
2023/07/27,61
2023/07/28,61
2023/07/29,61
2023/07/30,61
2023/07/31,61
2023/08/01,61
2023/08/02,61
2023/08/03,56
2023/08/04,56
2023/08/05,56
2023/08/06,56
2023/08/07,56
