Price at Date,Price in EUR
2023/06/08,49
2023/06/09,29
2023/06/10,24
2023/06/11,24
2023/06/12,19
2023/06/13,19
2023/06/14,19
2023/06/15,22
2023/06/16,34
2023/06/17,59
2023/06/18,59
2023/06/19,39
2023/06/20,22
2023/06/21,19
2023/06/22,19
2023/06/23,34
2023/06/24,29
2023/06/25,39
2023/06/26,49
2023/06/27,49
2023/06/28,49
2023/06/29,49
2023/06/30,44
2023/07/01,44
2023/07/02,49
2023/07/03,54
2023/07/04,49
2023/07/05,39
2023/07/06,39
2023/07/07,44
2023/07/08,44
2023/07/09,44
2023/07/10,45
2023/07/11,44
2023/07/12,44
2023/07/13,44
2023/07/14,49
2023/07/15,54
2023/07/16,54
2023/07/17,30
2023/07/18,30
2023/07/19,30
2023/07/20,35
2023/07/21,35
2023/07/22,35
2023/07/23,30
2023/07/24,30
2023/07/25,35
2023/07/26,41
2023/07/27,64
2023/07/28,56
2023/07/29,40
2023/07/30,35
2023/07/31,35
2023/08/01,35
2023/08/02,39
2023/08/03,48
2023/08/04,39
2023/08/05,39
2023/08/06,39
2023/08/07,62
