Price at Date,Price in EUR
2023/06/08,80
2023/06/09,65
2023/06/10,65
2023/06/11,70
2023/06/12,70
2023/06/13,70
2023/06/14,71
2023/06/15,70
2023/06/16,80
2023/06/17,89
2023/06/18,100
2023/06/19,100
2023/06/20,100
2023/06/21,100
2023/06/22,100
2023/06/23,81
2023/06/24,71
2023/06/25,80
2023/06/26,80
2023/06/27,90
2023/06/28,90
2023/06/29,100
2023/06/30,100
2023/07/01,100
2023/07/02,110
2023/07/03,110
2023/07/04,101
2023/07/05,80
2023/07/06,80
2023/07/07,70
2023/07/08,70
2023/07/09,80
2023/07/10,89
2023/07/11,90
2023/07/12,90
2023/07/13,99
2023/07/14,100
2023/07/15,65
2023/07/16,70
2023/07/17,70
2023/07/18,81
2023/07/19,81
2023/07/20,90
2023/07/21,90
2023/07/22,90
2023/07/23,91
2023/07/24,90
2023/07/25,81
2023/07/26,71
2023/07/27,71
2023/07/28,81
2023/07/29,81
2023/07/30,90
2023/07/31,92
2023/08/01,111
2023/08/02,120
2023/08/03,120
2023/08/04,130
2023/08/05,130
2023/08/06,130
2023/08/07,140
