Price at Date,Price in EUR
2023/06/08,134
2023/06/09,122
2023/06/10,122
2023/06/11,134
2023/06/12,134
2023/06/13,122
2023/06/14,122
2023/06/15,122
2023/06/16,125
2023/06/17,125
2023/06/18,142
2023/06/19,141
2023/06/20,130
2023/06/21,127
2023/06/22,128
2023/06/23,138
2023/06/24,138
2023/06/25,138
2023/06/26,137
2023/06/27,137
2023/06/28,139
2023/06/29,139
2023/06/30,139
2023/07/01,140
2023/07/02,140
2023/07/03,140
2023/07/04,152
2023/07/05,153
2023/07/06,152
2023/07/07,152
2023/07/08,153
2023/07/09,153
2023/07/10,153
2023/07/11,153
2023/07/12,127
2023/07/13,128
2023/07/14,135
2023/07/15,141
2023/07/16,141
2023/07/17,153
2023/07/18,153
2023/07/19,153
2023/07/20,139
2023/07/21,139
2023/07/22,153
2023/07/23,153
2023/07/24,141
2023/07/25,159
2023/07/26,161
2023/07/27,188
2023/07/28,205
2023/07/29,159
2023/07/30,158
2023/07/31,159
2023/08/01,206
2023/08/02,204
2023/08/03,167
2023/08/04,204
2023/08/05,182
2023/08/06,182
2023/08/07,223
2023/08/08,197
2023/08/09,220
2023/08/10,226
2023/08/11,249
