Price at Date,Price in EUR
2023/06/08,131
2023/06/09,121
2023/06/10,131
2023/06/11,132
2023/06/12,138
2023/06/13,143
2023/06/14,139
2023/06/15,139
2023/06/16,154
2023/06/17,175
2023/06/18,174
2023/06/19,134
2023/06/20,139
2023/06/21,145
2023/06/22,155
2023/06/23,141
2023/06/24,152
2023/06/25,155
2023/06/26,123
2023/06/27,151
2023/06/28,156
2023/06/29,155
2023/06/30,127
2023/07/01,133
2023/07/02,139
2023/07/03,120
2023/07/04,130
2023/07/05,140
2023/07/06,147
2023/07/07,158
2023/07/08,158
2023/07/09,168
2023/07/10,168
2023/07/11,175
2023/07/12,185
2023/07/13,198
2023/07/14,125
2023/07/15,169
2023/07/16,169
2023/07/17,169
2023/07/18,147
2023/07/19,165
2023/07/20,158
2023/07/21,142
2023/07/22,146
2023/07/23,154
2023/07/24,147
2023/07/25,146
2023/07/26,155
2023/07/27,165
2023/07/28,182
2023/07/29,175
2023/07/30,181
2023/07/31,182
2023/08/01,186
2023/08/02,199
2023/08/03,196
2023/08/04,164
2023/08/05,162
2023/08/06,162
2023/08/07,192
