Price at Date,Price in EUR
2023/06/08,66
2023/06/09,66
2023/06/10,67
2023/06/11,66
2023/06/12,66
2023/06/13,67
2023/06/14,67
2023/06/15,66
2023/06/16,66
2023/06/17,67
2023/06/18,69
2023/06/19,76
2023/06/20,76
2023/06/21,73
2023/06/22,63
2023/06/23,61
2023/06/24,61
2023/06/25,60
2023/06/26,52
2023/06/27,52
2023/06/28,52
2023/06/29,55
2023/06/30,54
2023/07/01,54
2023/07/02,54
2023/07/03,63
2023/07/04,70
2023/07/05,64
2023/07/06,64
2023/07/07,70
2023/07/08,63
2023/07/09,61
2023/07/10,51
2023/07/11,43
2023/07/12,39
2023/07/13,40
2023/07/14,34
2023/07/15,34
2023/07/16,31
2023/07/17,29
2023/07/18,28
2023/07/19,32
2023/07/20,36
2023/07/21,36
2023/07/22,40
2023/07/23,40
2023/07/24,54
2023/07/25,46
2023/07/26,43
2023/07/27,46
2023/07/28,47
2023/07/29,46
2023/07/30,46
2023/07/31,46
2023/08/01,52
2023/08/02,62
2023/08/03,57
2023/08/04,72
2023/08/05,70
2023/08/06,66
2023/08/07,49
2023/08/08,32
2023/08/09,26
2023/08/10,29
2023/08/11,57
