Price at Date,Price in EUR
2023/06/08,120
2023/06/09,120
2023/06/10,115
2023/06/11,115
2023/06/12,115
2023/06/13,124
2023/06/14,99
2023/06/15,99
2023/06/16,105
2023/06/17,112
2023/06/18,112
2023/06/19,95
2023/06/20,95
2023/06/21,95
2023/06/22,110
2023/06/23,115
2023/06/24,102
2023/06/25,102
2023/06/26,129
2023/06/27,116
2023/06/28,116
2023/06/29,108
2023/06/30,108
2023/07/01,118
2023/07/02,125
2023/07/03,125
2023/07/04,127
2023/07/05,136
2023/07/06,136
2023/07/07,145
2023/07/08,145
2023/07/09,145
2023/07/10,145
2023/07/11,139
2023/07/12,116
2023/07/13,116
2023/07/14,137
2023/07/15,137
2023/07/16,126
2023/07/17,112
2023/07/18,112
2023/07/19,129
2023/07/20,132
2023/07/21,143
2023/07/22,111
2023/07/23,117
2023/07/24,117
2023/07/25,117
2023/07/26,133
2023/07/27,145
2023/07/28,129
2023/07/29,139
2023/07/30,139
2023/07/31,126
2023/08/01,131
2023/08/02,152
2023/08/03,152
2023/08/04,149
2023/08/05,162
2023/08/06,168
2023/08/07,160
