Price at Date,Price in EUR
2023/06/08,127
2023/06/09,127
2023/06/10,127
2023/06/11,131
2023/06/12,131
2023/06/13,117
2023/06/14,117
2023/06/15,114
2023/06/16,117
2023/06/17,118
2023/06/18,118
2023/06/19,118
2023/06/20,118
2023/06/21,115
2023/06/22,115
2023/06/23,115
2023/06/24,116
2023/06/25,113
2023/06/26,113
2023/06/27,106
2023/06/28,115
2023/06/29,115
2023/06/30,120
2023/07/01,120
2023/07/02,120
2023/07/03,114
2023/07/04,120
2023/07/05,127
2023/07/06,127
2023/07/07,136
2023/07/08,136
2023/07/09,143
2023/07/10,152
2023/07/11,152
2023/07/12,158
2023/07/13,148
2023/07/14,148
2023/07/15,148
2023/07/16,150
2023/07/17,150
2023/07/18,144
2023/07/19,119
2023/07/20,85
2023/07/21,85
2023/07/22,85
2023/07/23,85
2023/07/24,85
2023/07/25,101
2023/07/26,101
2023/07/27,135
2023/07/28,135
2023/07/29,152
2023/07/30,163
2023/07/31,163
2023/08/01,163
2023/08/02,163
2023/08/03,163
2023/08/04,163
2023/08/05,176
2023/08/06,163
2023/08/07,163
2023/08/08,184
2023/08/09,189
2023/08/10,163
2023/08/11,211
