Price at Date,Price in EUR
2023/06/08,134
2023/06/09,122
2023/06/10,131
2023/06/11,129
2023/06/12,106
2023/06/13,84
2023/06/14,84
2023/06/15,97
2023/06/16,97
2023/06/17,116
2023/06/18,116
2023/06/19,100
2023/06/20,113
2023/06/21,113
2023/06/22,131
2023/06/23,143
2023/06/24,137
2023/06/25,150
2023/06/26,137
2023/06/27,137
2023/06/28,129
2023/06/29,127
2023/06/30,127
2023/07/01,128
2023/07/02,140
2023/07/03,128
2023/07/04,128
2023/07/05,141
2023/07/06,144
2023/07/07,129
2023/07/08,129
2023/07/09,129
2023/07/10,123
2023/07/11,123
2023/07/12,125
2023/07/13,126
2023/07/14,126
2023/07/15,128
2023/07/16,126
2023/07/17,96
2023/07/18,111
2023/07/19,98
2023/07/20,98
2023/07/21,128
2023/07/22,131
2023/07/23,132
2023/07/24,132
2023/07/25,145
2023/07/26,145
2023/07/27,154
2023/07/28,156
2023/07/29,145
2023/07/30,178
2023/07/31,200
2023/08/01,190
2023/08/02,210
2023/08/03,240
2023/08/04,240
2023/08/05,224
2023/08/06,283
2023/08/07,249
