Price at Date,Price in EUR
2023/06/08,122
2023/06/09,114
2023/06/10,100
2023/06/11,100
2023/06/12,119
2023/06/13,122
2023/06/14,122
2023/06/15,121
2023/06/16,116
2023/06/17,118
2023/06/18,118
2023/06/19,118
2023/06/20,114
2023/06/21,96
2023/06/22,99
2023/06/23,113
2023/06/24,99
2023/06/25,104
2023/06/26,119
2023/06/27,119
2023/06/28,119
2023/06/29,116
2023/06/30,83
2023/07/01,83
2023/07/02,83
2023/07/03,83
2023/07/04,101
2023/07/05,108
2023/07/06,116
2023/07/07,116
2023/07/08,116
2023/07/09,116
2023/07/10,136
2023/07/11,123
2023/07/12,96
2023/07/13,96
2023/07/14,96
2023/07/15,96
2023/07/16,96
2023/07/17,91
2023/07/18,112
2023/07/19,111
2023/07/20,111
2023/07/21,116
2023/07/22,122
2023/07/23,131
2023/07/24,131
2023/07/25,123
2023/07/26,124
2023/07/27,106
2023/07/28,111
2023/07/29,126
2023/07/30,123
2023/07/31,118
2023/08/01,96
2023/08/02,130
2023/08/03,141
2023/08/04,141
2023/08/05,136
2023/08/06,138
2023/08/07,131
2023/08/08,139
2023/08/09,131
2023/08/10,142
2023/08/11,163
